88069.27585650707, 7638.340523687395
88609.57816237521, 6880.7815084952945
89149.88046824335, 6113.412493303194
89690.1827741115, 5336.233478111094
90230.48507997964, 4549.244462918994
90770.78738584778, 3752.4454477268937
91311.08969171593, 2945.8364325347934
91851.39199758407, 2129.417417342693
92391.69430345221, 1303.188402150593
92931.99660932035, 467.14938695849287
